Time,BP,MBP,HR,Event
370.918,88.58587,80.28906,417.25,
370.919,88.11018,80.44531,417.0625,
370.92,87.50191,80.32812,417.1875,
370.921,86.88585,80.35938,417.1562,
370.922,86.55832,80.51562,417.1562,
370.923,85.95785,80.30469,417.1875,
370.924,85.59913,80.44531,417.1875,
370.925,85.11564,80.33594,417.1562,
370.926,84.57756,80.375,417.125,
370.927,84.32801,80.52344,417.125,
370.928,83.83672,80.32031,417.1875,
370.929,83.54818,80.46875,417.1562,
370.93,83.15827,80.35156,417.1875,
370.931,82.73716,80.36719,417.125,
370.932,82.5656,80.53125,417.1875,
370.933,82.1211,80.33594,417.25,
370.934,81.92614,80.47656,417.1875,
370.935,81.59082,80.35156,417.1562,
370.936,81.23989,80.375,417.125,
370.937,81.13072,80.54688,417.2188,
370.938,80.77979,80.33594,417.1875,
370.939,80.63163,80.46875,417.1875,
370.94,80.33529,80.34375,417.125,
370.941,79.99997,80.375,417.1875,
370.942,79.92198,80.53125,417.1875,
370.943,79.57886,80.32812,417.125,
370.944,79.44629,80.46094,417.0625,
370.945,79.16555,80.33594,417.125,
370.946,78.85362,80.38281,417.25,
370.947,78.76784,80.52344,417.25,
370.948,78.43251,80.32031,417.0938,
370.949,78.26875,80.44531,417.0625,
370.95,77.98801,80.33594,417.0938,
370.951,77.67608,80.35156,417.25,
370.952,77.5903,80.53125,417.25,
370.953,77.23938,80.29688,417.2188,
370.954,77.09901,80.44531,417.0938,
370.955,76.78707,80.32812,417.25,
370.956,76.45175,80.35156,417.125,
370.957,76.31138,80.51562,417.25,
370.958,75.94486,80.29688,417.1875,
370.959,75.78889,80.44531,417.0938,
370.96,75.46137,80.32031,417.1562,
370.961,75.11824,80.36719,417.1562,
370.962,74.97787,80.50781,417.1875,
370.963,74.61915,80.29688,417.2188,
370.964,74.46319,80.41406,417.125,
370.965,74.12006,80.29688,417.125,
370.966,73.80033,80.32812,417.125,
370.967,73.67556,80.49219,417.1562,
370.968,73.34803,80.28906,417.125,
370.969,73.19987,80.41406,417.125,
370.97,72.88014,80.29688,417.1562,
370.971,72.576,80.30469,417.1875,
370.972,72.49802,80.46094,417.2812,
370.973,72.1471,80.25781,417.1875,
370.974,72.03012,80.39844,417.2188,
370.975,71.72599,80.26562,417.125,
370.976,71.40626,80.28125,417.125,
370.977,71.31268,80.44531,417.0938,
370.978,70.96956,80.24219,417.1875,
370.979,70.82919,80.35938,417.125,
370.98,70.54065,80.24219,417.125,
370.981,70.22092,80.25781,417.0938,
370.982,70.12734,80.42188,417.0938,
370.983,69.80761,80.20312,417.1875,
370.984,69.68284,80.33594,417.1562,
370.985,69.37091,80.21094,417.2188,
370.986,69.06678,80.23438,417.1875,
370.987,68.98879,80.39062,417.0625,
370.988,68.66127,80.17969,417.125,
370.989,68.5209,80.32031,417.2188,
370.99,68.21676,80.1875,417.2188,
370.991,67.92043,80.19531,417.1875,
370.992,67.83465,80.35938,417.1562,
370.993,67.48373,80.15625,417.1875,
370.994,67.38235,80.27344,417.1875,
370.995,67.07821,80.15625,417.125,
370.996,66.78188,80.19531,417.125,
370.997,66.7039,80.33594,417.125,
370.998,66.35297,80.11719,417.2188,
370.999,66.236,80.25,417.125,
371,65.96306,80.11719,417.1562,
371.001,65.63553,80.14062,417.125,
371.002,65.56535,80.28125,417.1875,
371.003,65.25342,80.08594,417.125,
371.004,65.14424,80.21094,417.125,
371.005,64.8791,80.07812,417.2188,
371.006,64.66075,80.09375,417.1875,
371.007,64.69194,80.27344,417.0938,
371.008,64.59056,80.04688,417.1875,
371.009,64.82451,80.17188,417.1562,
371.01,65.04286,80.04688,417.1875,
371.011,65.44837,80.05469,417.1875,
371.012,66.2594,80.21094,417.1875,
371.013,67.04702,80.01562,417.2812,
371.014,68.20897,80.14844,417.1562,
371.015,69.4255,80.02344,417.1875,
371.016,70.71221,80.03125,417.125,
371.017,72.37325,80.21094,417.0625,
371.018,73.87052,79.96875,417.1875,
371.019,75.61733,80.13281,417.125,
371.02,77.27837,79.98438,417.125,
371.021,78.87701,80.02344,417.2188,
371.022,80.7486,80.17969,417.2812,
371.023,82.37064,80,417.1562,
371.024,84.14085,80.13281,415.8438,
371.025,85.78629,79.99219,418.4688,
371.026,87.28356,80.02344,417.9062,
371.027,89.03038,80.21094,418.3438,
371.028,90.45746,80,418,
371.029,91.99372,80.14062,418.25,
371.03,93.35842,80.02344,417.875,
371.031,94.51257,80.0625,418.1562,
371.032,95.87727,80.25781,417.9375,
371.033,96.92224,80.03125,417.9375,
371.034,97.9828,80.17969,417.9688,
371.035,98.86401,80.0625,417.875,
371.036,99.55026,80.11719,418.4062,
371.037,100.4003,80.28125,418,
371.038,100.8994,80.07812,418.375,
371.039,101.4608,80.22656,417.9375,
371.04,101.8118,80.13281,418.1875,
371.041,101.9443,80.15625,417.9062,
371.042,102.2719,80.35156,418.0625,
371.043,102.2641,80.14062,417.9375,
371.044,102.3108,80.28906,417.8438,
371.045,102.1627,80.19531,417.9062,
371.046,101.8508,80.21875,418,
371.047,101.7494,80.39844,418.5,
371.048,101.3517,80.19531,417.9375,
371.049,101.0475,80.33594,418.3438,
371.05,100.5952,80.22656,417.9375,
371.051,100.0104,80.26562,418.25,
371.052,99.66723,80.44531,417.875,
371.053,99.06676,80.23438,418.0625,
371.054,98.57547,80.38281,417.9375,
371.055,97.96721,80.28906,417.8438,
371.056,97.24976,80.30469,417.9375,
371.057,96.76627,80.47656,418,
371.058,96.02543,80.28906,418.4375,
371.059,95.45616,80.44531,418,
371.06,94.73092,80.3125,418.25,
371.061,93.94329,80.34375,417.9688,
371.062,93.39741,80.52344,419.3125,
371.063,92.62538,80.32031,419.3125,
371.064,92.00932,80.46094,419.1875,
371.065,91.26848,80.35156,419.2812,
371.066,90.50425,80.36719,419.2812,
371.067,89.97397,80.55469,419.2812,
371.068,89.24093,80.35156,419.2188,
371.069,88.70285,80.47656,419.3125,
371.07,88.0322,80.38281,419.2812,
371.071,87.33815,80.39844,419.2812,
371.072,86.92484,80.55469,419.2812,
371.073,86.28538,80.34375,419.3125,
371.074,85.84088,80.50781,419.2812,
371.075,85.295,80.38281,419.3125,
371.076,84.72573,80.39844,419.375,
371.077,84.3982,80.58594,419.3125,
371.078,83.89131,80.38281,419.25,
371.079,83.54039,80.50781,419.3438,
371.08,83.09588,80.39062,419.3438,
371.081,82.63579,80.40625,419.2812,
371.082,82.39404,80.60156,419.375,
371.083,81.94954,80.38281,419.3438,
371.084,81.72339,80.51562,419.3125,
371.085,81.35687,80.38281,419.3438,
371.086,80.95916,80.40625,419.1562,
371.087,80.81099,80.58594,419.3125,
371.088,80.46007,80.36719,419.2812,
371.089,80.26511,80.50781,419.4062,
371.09,79.96098,80.36719,419.2812,
371.091,79.61005,80.39844,419.3125,
371.092,79.50868,80.58594,419.2812,
371.093,79.18895,80.36719,419.3438,
371.094,79.03298,80.5,419.2188,
371.095,78.76784,80.35938,419.2812,
371.096,78.45591,80.39844,419.2188,
371.097,78.38572,80.58594,419.3125,
371.098,78.07379,80.36719,419.4062,
371.099,77.94122,80.49219,419.3438,
371.1,77.67608,80.36719,419.3125,
371.101,77.35635,80.38281,419.25,
371.102,77.27837,80.58594,419.3125,
371.103,76.98203,80.35156,419.2812,
371.104,76.81827,80.48438,419.3125,
371.105,76.54533,80.35938,419.25,
371.106,76.2178,80.39844,419.3125,
371.107,76.10862,80.57031,419.2812,
371.108,75.79669,80.33594,419.4062,
371.109,75.65632,80.48438,419.3125,
371.11,75.35999,80.35156,419.3125,
371.111,75.02466,80.38281,419.3438,
371.112,74.93108,80.53906,419.3438,
371.113,74.58796,80.34375,419.4062,
371.114,74.44759,80.47656,419.3125,
371.115,74.15126,80.34375,419.375,
371.116,73.83932,80.35156,419.2812,
371.117,73.70675,80.52344,419.3125,
371.118,73.39482,80.29688,419.3438,
371.119,73.26225,80.45312,419.375,
371.12,72.97372,80.32031,419.1875,
371.121,72.65399,80.33594,419.2188,
371.122,72.52921,80.51562,419.4062,
371.123,72.24848,80.28906,419.2812,
371.124,72.09251,80.41406,419.2812,
371.125,71.82737,80.29688,419.25,
371.126,71.49984,80.32031,419.3125,
371.127,71.42186,80.48438,419.2812,
371.128,71.11772,80.27344,419.3125,
371.129,70.97736,80.42188,419.2812,
371.13,70.70442,80.27344,419.25,
371.131,70.39248,80.28125,419.3438,
371.132,70.28331,80.47656,419.375,
371.133,69.98697,80.25781,419.3438,
371.134,69.8622,80.36719,419.2812,
371.135,69.60486,80.24219,419.3438,
371.136,69.30852,80.28125,419.375,
371.137,69.22274,80.44531,419.4062,
371.138,68.92641,80.21094,419.2812,
371.139,68.80164,80.34375,419.2812,
371.14,68.5131,80.21094,419.2812,
371.141,68.21676,80.24219,419.2812,
371.142,68.12318,80.41406,419.375,
371.143,67.81125,80.1875,419.2812,
371.144,67.66309,80.32031,419.2812,
371.145,67.35895,80.19531,419.25,
371.146,67.06262,80.21875,419.375,
371.147,66.96124,80.38281,419.3125,
371.148,66.65711,80.14844,419.375,
371.149,66.52454,80.28125,419.2188,
371.15,66.2438,80.14844,419.375,
371.151,65.94746,80.17969,419.3125,
371.152,65.83829,80.35156,419.3125,
371.153,65.54195,80.13281,419.3125,
371.154,65.40158,80.25,419.2812,
371.155,65.11305,80.11719,419.3125,
371.156,64.84011,80.14844,419.3438,
371.157,64.74653,80.32031,419.375,
371.158,64.46579,80.08594,419.2188,
371.159,64.33322,80.21094,419.1562,
371.16,64.06028,80.08594,419.3438,
371.161,63.78734,80.08594,419.4062,
371.162,63.77954,80.27344,419.3125,
371.163,63.56899,80.03906,419.3125,
371.164,63.63917,80.17188,419.2188,
371.165,63.66257,80.04688,419.4062,
371.166,63.81074,80.0625,419.3438,
371.167,64.33322,80.21875,419.3438,
371.168,64.84011,80,419.25,
371.169,65.67452,80.13281,419.2812,
371.17,66.59472,80,419.3125,
371.171,67.6163,80.02344,419.375,
371.172,69.01999,80.19531,419.2812,
371.173,70.3379,79.96875,419.25,
371.174,71.88975,80.10938,419.4688,
371.175,73.41042,79.99219,419.25,
371.176,74.89989,80,419.375,
371.177,76.6623,80.1875,419.375,
371.178,78.25315,79.96875,419.3438,
371.179,79.97657,80.08594,419.2812,
371.18,81.57522,79.96875,418.125,
371.181,83.06469,79.98438,408.7812,
371.182,84.76472,80.17969,408.3438,
371.183,86.2074,79.96094,408.6875,
371.184,87.73586,80.09375,408.4375,
371.185,89.08496,79.98438,408.8125,
371.186,90.2781,80.02344,408.375,
371.187,91.6272,80.20312,408.5,
371.188,92.70337,80.00781,408.4062,
371.189,93.79513,80.11719,408.375,
371.19,94.68413,80.01562,408.4688,
371.191,95.39377,80.05469,408.4375,
371.192,96.22819,80.22656,408.9375,
371.193,96.75067,80.02344,408.4062,
371.194,97.31995,80.17188,408.7812,
371.195,97.67087,80.0625,408.3438,
371.196,97.81124,80.08594,408.8125,
371.197,98.09978,80.28125,408.375,
371.198,98.09198,80.07031,408.5938,
371.199,98.13097,80.21875,408.3438,
371.2,98.0062,80.10938,408.5,
371.201,97.69427,80.14844,408.4375,
371.202,97.59289,80.32031,408.3438,
371.203,97.21857,80.10938,408.9375,
371.204,96.91444,80.26562,408.4375,
371.205,96.48553,80.14062,408.8125,
371.206,95.96305,80.1875,408.4062,
371.207,95.62772,80.36719,408.7188,
371.208,95.05065,80.15625,408.4062,
371.209,94.62174,80.29688,408.4688,
371.21,94.06027,80.17969,408.4375,
371.211,93.41301,80.21875,408.3125,
371.212,92.9841,80.39844,408.4688,
371.213,92.32125,80.19531,408.4688,
371.214,91.79877,80.34375,408.7812,
371.215,91.15151,80.21094,408.4688,
371.216,90.43407,80.23438,408.7812,
371.217,89.95837,80.42969,408.3438,
371.218,89.24873,80.20312,408.7812,
371.219,88.71065,80.35938,409.75,
371.22,88.03999,80.23438,409.8125,
371.221,87.33035,80.25781,409.75,
371.222,86.86245,80.44531,409.75,
371.223,86.184,80.22656,409.75,
371.224,85.68491,80.35938,409.7812,
371.225,85.04545,80.25781,409.75,
371.226,84.42159,80.27344,409.7188,
371.227,84.03168,80.46094,409.75,
371.228,83.44681,80.22656,409.8125,
371.229,83.06469,80.375,409.6875,
371.23,82.5656,80.25781,409.7812,
371.231,82.02752,80.28906,409.7812,
371.232,81.74678,80.45312,409.8125,
371.233,81.25549,80.24219,409.7812,
371.234,80.97475,80.39062,409.75,
371.235,80.54585,80.25781,409.75,
371.236,80.12474,80.27344,409.8438,
371.237,79.89859,80.46094,409.8438,
371.238,79.50088,80.25,409.75,
371.239,79.27473,80.38281,409.75,
371.24,78.9316,80.25,409.8125,
371.241,78.52609,80.26562,409.7188,
371.242,78.37013,80.45312,409.8125,
371.243,78.0192,80.25,409.7812,
371.244,77.82425,80.375,409.6875,
371.245,77.51232,80.23438,409.875,
371.246,77.16139,80.26562,409.6875,
371.247,77.04442,80.44531,409.75,
371.248,76.73249,80.21875,409.7188,
371.249,76.56092,80.36719,409.7812,
371.25,76.26459,80.25,409.7812,
371.251,75.96046,80.25781,409.7812,
371.252,75.86688,80.42969,409.8438,
371.253,75.56274,80.21875,409.7812,
371.254,75.42238,80.35156,409.7188,
371.255,75.14944,80.22656,409.8438,
371.256,74.8453,80.24219,409.8438,
371.257,74.77512,80.42969,409.8125,
371.258,74.47878,80.21094,409.7812,
371.259,74.35401,80.34375,409.7812,
371.26,74.08107,80.19531,409.8438,
371.261,73.77694,80.22656,409.7812,
371.262,73.71455,80.41406,409.9062,
371.263,73.41822,80.17188,409.75,
371.264,73.27785,80.32031,409.7812,
371.265,73.01271,80.1875,409.8125,
371.266,72.70857,80.20312,409.7812,
371.267,72.62279,80.39062,409.7812,
371.268,72.33426,80.17969,409.75,
371.269,72.18609,80.29688,409.75,
371.27,71.92875,80.15625,409.7812,
371.271,71.60902,80.17969,409.8125,
371.272,71.54663,80.375,409.875,
371.273,71.2347,80.14062,409.8125,
371.274,71.08653,80.27344,409.8438,
371.275,70.82919,80.13281,409.875,
371.276,70.54065,80.16406,409.875,
371.277,70.45487,80.33594,409.7812,
371.278,70.14294,80.13281,409.625,
371.279,70.01037,80.25781,409.7812,
371.28,69.74523,80.11719,409.7812,
371.281,69.46449,80.14844,409.7812,
371.282,69.3943,80.32031,409.7812,
371.283,69.09797,80.10156,409.8438,
371.284,68.981,80.22656,409.6875,
371.285,68.73145,80.10938,409.875,
371.286,68.44291,80.10938,409.8125,
371.287,68.38053,80.28906,409.75,
371.288,68.0608,80.08594,409.75,
371.289,67.95942,80.19531,409.7812,
371.29,67.67868,80.07812,409.8125,
371.291,67.41354,80.09375,409.8125,
371.292,67.34336,80.25781,409.75,
371.293,67.03143,80.04688,409.8125,
371.294,66.90665,80.15625,409.75,
371.295,66.64931,80.02344,409.7812,
371.296,66.34518,80.07031,409.8125,
371.297,66.29059,80.21875,409.7812,
371.298,65.97866,80,409.7812,
371.299,65.84609,80.13281,409.8125,
371.3,65.58874,79.99219,409.8125,
371.301,65.3236,80.01562,409.875,
371.302,65.27681,80.17969,409.75,
371.303,64.96488,79.96094,409.7812,
371.304,64.84011,80.10156,409.875,
371.305,64.59056,79.96094,409.7812,
371.306,64.34102,79.96875,409.7188,
371.307,64.29423,80.15625,409.8438,
371.308,63.9823,79.9375,409.75,
371.309,63.88092,80.03906,409.7188,
371.31,63.61578,79.89844,409.7812,
371.311,63.36623,79.9375,409.75,
371.312,63.32724,80.11719,409.8125,
371.313,63.03091,79.88281,409.6875,
371.314,62.94513,80.02344,409.75,
371.315,62.71118,79.85938,409.875,
371.316,62.47723,79.89062,409.6875,
371.317,62.50062,80.07031,409.8438,
371.318,62.32906,79.85156,409.875,
371.319,62.44604,79.96875,409.7812,
371.32,62.53182,79.83594,409.875,
371.321,62.78136,79.85938,409.8125,
371.322,63.44422,80.03125,409.7812,
371.323,64.03689,79.78906,409.8438,
371.324,65.04286,79.92188,409.8438,
371.325,66.11123,79.79688,409.9062,
371.326,67.31216,79.80469,409.7812,
371.327,68.89521,79.98438,409.8438,
371.328,70.36909,79.76562,409.7812,
371.329,72.09251,79.91406,409.8438,
371.33,73.77694,79.77344,409.75,
371.331,75.40678,79.80469,409.8125,
371.332,77.36415,79.97656,409.8438,
371.333,79.06417,79.76562,409.8125,
371.334,80.88117,79.89844,408.4062,
371.335,82.62019,79.76562,417.125,
371.336,84.20324,79.79688,416.9062,
371.337,86.06703,79.97656,417.1562,
371.338,87.61109,79.77344,416.8438,
371.339,89.26432,79.91406,416.8125,
371.34,90.79279,79.78906,416.9062,
371.341,92.1029,79.82812,416.8125,
371.342,93.63136,80.00781,417,
371.343,94.8323,79.8125,416.8438,
371.344,96.05663,79.94531,417.25,
371.345,97.14839,79.82031,416.8125,
371.346,98.0062,79.86719,417.3125,
371.347,99.05897,80.04688,416.9062,
371.348,99.75301,79.85156,417.1875,
371.349,100.4783,79.97656,416.9062,
371.35,101.0397,79.875,416.9375,
371.351,101.3595,79.92188,416.9375,
371.352,101.8975,80.09375,416.875,
371.353,102.0301,79.89844,417.4375,
371.354,102.2251,80.03125,416.8438,
371.355,102.2563,79.92188,417.2812,
371.356,102.1003,79.96094,416.9062,
371.357,102.1315,80.15625,417.25,
371.358,101.8196,79.95312,416.9062,
371.359,101.6168,80.10938,417.0312,
371.36,101.2503,79.98438,416.875,
371.361,100.7434,80.01562,416.8438,
371.362,100.4861,80.19531,416.9375,
371.363,99.89338,80,416.9062,
371.364,99.44888,80.16406,417.375,
371.365,98.87181,80.03906,416.7812,
371.366,98.21675,80.07812,417.375,
371.367,97.78785,80.25,416.9375,
371.368,97.0704,80.05469,417.2812,
371.369,96.51673,80.19531,416.875,
371.37,95.83048,80.07812,417.0938,
371.371,95.07404,80.10938,416.875,
371.372,94.57495,80.29688,418.4375,
371.373,93.78733,80.09375,418.2812,
371.374,93.17906,80.21875,418.3125,
371.375,92.47722,80.10938,418.3125,
371.376,91.72078,80.13281,418.2188,
371.377,91.22949,80.32031,418.25,
371.378,90.46526,80.10938,418.1875,
371.379,89.90378,80.25,418.1875,
371.38,89.24093,80.14844,418.3125,
371.381,88.56248,80.17188,418.25,
371.382,88.13357,80.33594,418.1875,
371.383,87.47852,80.14844,418.3125,
371.384,87.00282,80.27344,418.25,
371.385,86.44915,80.14844,418.3438,
371.386,85.84868,80.17188,418.25,
371.387,85.55234,80.36719,418.2812,
371.388,84.97527,80.15625,418.2812,
371.389,84.58536,80.28906,418.25,
371.39,84.14085,80.14844,418.25,
371.391,83.62617,80.19531,418.2188,
371.392,83.40782,80.35156,418.2812,
371.393,82.90873,80.15625,418.25,
371.394,82.65138,80.28906,418.375,
371.395,82.24587,80.17188,418.25,
371.396,81.81697,80.21094,418.375,
371.397,81.6844,80.36719,418.25,
371.398,81.26329,80.16406,418.25,
371.399,81.02934,80.28125,418.3438,
371.4,80.68622,80.15625,418.2188,
371.401,80.32749,80.19531,418.3438,
371.402,80.23392,80.35938,418.25,
371.403,79.8518,80.16406,418.2812,
371.404,79.64904,80.29688,418.25,
371.405,79.35271,80.16406,418.375,
371.406,79.02518,80.19531,418.2188,
371.407,78.9628,80.36719,418.125,
371.408,78.59628,80.17969,418.2812,
371.409,78.41692,80.28906,418.375,
371.41,78.13618,80.16406,418.1562,
371.411,77.81645,80.20312,418.25,
371.412,77.75406,80.35938,418.25,
371.413,77.39534,80.16406,418.3438,
371.414,77.23158,80.28906,418.3125,
371.415,76.92744,80.14844,418.375,
371.416,76.62331,80.17969,418.2812,
371.417,76.55313,80.34375,418.3125,
371.418,76.21,80.14062,418.3125,
371.419,76.03844,80.26562,418.25,
371.42,75.7577,80.14844,418.1875,
371.421,75.44577,80.17188,418.2812,
371.422,75.39118,80.33594,418.2812,
371.423,75.02466,80.14062,418.3438,
371.424,74.8609,80.25781,418.3125,
371.425,74.56456,80.11719,418.2188,
371.426,74.26823,80.14844,418.2812,
371.427,74.19805,80.3125,418.3125,
371.428,73.82373,80.11719,418.3125,
371.429,73.69116,80.24219,418.25,
371.43,73.38702,80.11719,418.2812,
371.431,73.09849,80.13281,418.3125,
371.432,73.02051,80.28906,418.375,
371.433,72.66178,80.08594,418.25,
371.434,72.51362,80.21875,418.3438,
371.435,72.21728,80.08594,418.2188,
371.436,71.92095,80.11719,418.375,
371.437,71.85856,80.28906,418.3438,
371.438,71.49984,80.07812,418.3438,
371.439,71.34387,80.20312,418.2188,
371.44,71.06314,80.07031,418.2188,
371.441,70.7746,80.09375,418.25,
371.442,70.71221,80.25,418.2812,
371.443,70.36129,80.0625,418.2812,
371.444,70.21312,80.17969,418.2188,
371.445,69.90899,80.04688,418.375,
371.446,69.61266,80.05469,418.2812,
371.447,69.55807,80.21875,418.2188,
371.448,69.18375,80.03125,418.2812,
371.449,69.04338,80.14844,418.1875,
371.45,68.73925,80.02344,418.2188,
371.451,68.45071,80.05469,418.25,
371.452,68.37273,80.19531,418.25,
371.453,68.02181,80.00781,418.2188,
371.454,67.86584,80.13281,418.125,
371.455,67.56951,80,418.3125,
371.456,67.29657,80.00781,418.1875,
371.457,67.22638,80.16406,418.25,
371.458,66.86766,79.97656,418.1562,
371.459,66.73509,80.09375,418.25,
371.46,66.44655,79.96094,418.3125,
371.461,66.18921,79.96875,418.3125,
371.462,66.11123,80.13281,418.25,
371.463,65.7681,79.9375,418.2812,
371.464,65.64333,80.07031,418.25,
371.465,65.37039,79.90625,418.2188,
371.466,65.11305,79.94531,418.3125,
371.467,65.05846,80.09375,418.3125,
371.468,64.74653,79.89844,418.125,
371.469,64.62955,80.01562,418.3125,
371.47,64.39561,79.875,418.25,
371.471,64.23184,79.89062,418.2812,
371.472,64.36441,80.05469,418.2188,
371.473,64.34102,79.85938,418.2188,
371.474,64.65295,79.98438,418.2812,
371.475,65.02727,79.84375,418.25,
371.476,65.58094,79.85938,418.3438,
371.477,66.60252,80.01562,418.2188,
371.478,67.49932,79.80469,418.1562,
371.479,68.79384,79.9375,418.2812,
371.48,70.11954,79.82031,418.375,
371.481,71.54663,79.82812,418.375,
371.482,73.33244,79.99219,418.2188,
371.483,74.89989,79.80469,418.2812,
371.484,76.6857,79.92969,418.2812,
371.485,78.44031,79.79688,418.2188,
371.486,80.10914,79.83594,418.25,
371.487,82.06651,80,418.2812,
371.488,83.72755,79.78125,417.125,
371.489,85.52115,79.92969,416.875,
371.49,87.19778,79.79688,416.9688,
371.491,88.73404,79.83594,416.8125,
371.492,90.51205,80.01562,416.875,
371.493,91.93914,79.82812,417.2812,
371.494,93.4442,79.97656,416.8438,
371.495,94.8089,79.84375,417.3125,
371.496,95.95525,79.85938,416.8438,
371.497,97.33555,80.04688,417.2188,
371.498,98.31813,79.85938,416.9062,
371.499,99.3475,80.00781,417.0938,
371.5,100.2209,79.89062,416.8438,
371.501,100.9072,79.92969,416.875,
371.502,101.7338,80.09375,416.9375,
371.503,102.1939,79.92188,416.8438,
371.504,102.6852,80.0625,417.4688,
371.505,103.0127,79.92969,416.875,
371.506,103.1375,79.98438,417.3125,
371.507,103.4494,80.15625,416.9375,
371.508,103.3402,79.97656,417.3438,
371.509,103.3324,80.11719,416.8438,
371.51,103.1531,80.00781,417,
371.511,102.8099,80.03125,416.9375,
371.512,102.6774,80.1875,416.8438,
371.513,102.1861,80.03906,416.8438,
371.514,101.8352,80.15625,416.8438,
371.515,101.3439,80.0625,417.4375,
371.516,100.7434,80.09375,416.875,
371.517,100.3769,80.26562,417.25,
371.518,99.69063,80.0625,416.875,
371.519,99.13695,80.21875,417.1875,
371.52,98.48189,80.07812,416.7812,
371.521,97.75665,80.14844,417,
371.522,97.26536,80.29688,416.9375,
371.523,96.46994,80.11719,416.8438,
371.524,95.86167,80.25,416.9062,
371.525,95.11304,80.14062,416.8438,
371.526,94.3488,80.16406,418.1562,
371.527,93.82632,80.34375,418.1875,
371.528,93.0153,80.14844,418.2188,
371.529,92.39923,80.28906,418.2188,
371.53,91.68959,80.17188,418.1562,
371.531,90.95655,80.20312,418.25,
371.532,90.48086,80.35938,418.1562,
371.533,89.72442,80.17188,418.25,
371.534,89.18634,80.32031,418.1875,
371.535,88.54688,80.19531,418.25,
371.536,87.90742,80.22656,418.125,
371.537,87.50971,80.38281,418.3438,
371.538,86.86245,80.19531,418.2812,
371.539,86.44135,80.33594,418.25,
371.54,85.91106,80.20312,418.25,
371.541,85.35739,80.24219,418.1875,
371.542,85.06885,80.39844,418.2188,
371.543,84.49957,80.21094,418.375,
371.544,84.14085,80.35938,418.2188,
371.545,83.70415,80.21094,418.3438,
371.546,83.24405,80.25,418.3125,
371.547,83.0413,80.39844,418.25,
371.548,82.5656,80.21875,418.3125,
371.549,82.28486,80.35156,418.2188,
371.55,81.90275,80.21875,418.3438,
371.551,81.53623,80.24219,418.3438,
371.552,81.39586,80.39844,418.3438,
371.553,80.98255,80.21875,418.1875,
371.554,80.77979,80.35156,418.25,
371.555,80.45227,80.21875,418.25,
371.556,80.12474,80.24219,418.3125,
371.557,80.05455,80.40625,418.25,
371.558,79.67244,80.20312,418.1875,
371.559,79.48528,80.34375,418.1875,
371.56,79.21234,80.22656,418.3125,
371.561,78.90821,80.25781,418.3438,
371.562,78.83022,80.40625,418.3125,
371.563,78.46371,80.22656,418.25,
371.564,78.29994,80.34375,418.2812,
371.565,78.027,80.21094,418.2812,
371.566,77.70727,80.25,418.2188,
371.567,77.65268,80.40625,418.2812,
371.568,77.28616,80.21094,418.1875,
371.569,77.1302,80.33594,418.2188,
371.57,76.84946,80.21094,418.2812,
371.571,76.53753,80.24219,418.1562,
371.572,76.45955,80.38281,418.2188,
371.573,76.08523,80.17969,418.2188,
371.574,75.92926,80.32031,418.2812,
371.575,75.64073,80.19531,418.3125,
371.576,75.35219,80.22656,418.3125,
371.577,75.25861,80.375,418.2188,
371.578,74.90769,80.20312,418.1875,
371.579,74.72833,80.29688,418.25,
371.58,74.45539,80.19531,418.3125,
371.581,74.13566,80.21094,418.25,
371.582,74.07327,80.35938,418.2188,
371.583,73.69896,80.17969,418.3125,
371.584,73.53519,80.30469,418.25,
371.585,73.23886,80.17969,418.2812,
371.586,72.95812,80.17969,418.3125,
371.587,72.86454,80.34375,418.25,
371.588,72.49802,80.14844,418.25,
371.589,72.34985,80.28125,418.3438,
371.59,72.04572,80.14844,418.2188,
371.591,71.73379,80.17188,418.3438,
371.592,71.6948,80.32031,418.1875,
371.593,71.32828,80.11719,418.1875,
371.594,71.16451,80.25,418.25,
371.595,70.87598,80.13281,418.3438,
371.596,70.56405,80.14844,418.2812,
371.597,70.50166,80.29688,418.1875,
371.598,70.14294,80.09375,418.3125,
371.599,69.98697,80.21875,418.3125,
371.6,69.68284,80.10938,418.25,
371.601,69.3943,80.13281,418.1562,
371.602,69.32412,80.26562,418.3125,
371.603,68.9654,80.09375,418.2812,
371.604,68.81723,80.21875,418.2812,
371.605,68.5209,80.07031,418.3125,
371.606,68.21676,80.09375,418.1875,
371.607,68.14658,80.24219,418.2812,
371.608,67.77226,80.04688,418.2812,
371.609,67.64749,80.17969,418.3438,
371.61,67.35895,80.03906,418.3125,
371.611,67.07042,80.07031,418.25,
371.612,67.01583,80.20312,418.3125,
371.613,66.6727,80.01562,418.1875,
371.614,66.53234,80.13281,418.25,
371.615,66.2516,80,418.3125,
371.616,65.97866,80.03125,418.25,
371.617,65.93967,80.17969,418.3125,
371.618,65.57315,79.99219,418.25,
371.619,65.44837,80.09375,418.2812,
371.62,65.16764,79.96875,418.1875,
371.621,64.91029,79.97656,418.2812,
371.622,64.84791,80.13281,418.3125,
371.623,64.52038,79.94531,418.25,
371.624,64.4034,80.07812,418.2188,
371.625,64.15386,79.9375,418.2812,
371.626,63.9667,79.94531,418.2812,
371.627,64.02129,80.10156,418.25,
371.628,63.87312,79.90625,418.3438,
371.629,64.06028,80.03125,418.2188,
371.63,64.23964,79.89062,418.25,
