Time,BP,MBP,HR,Event
1314.078,107.7229,118.1172,431.1562,
1314.079,107.7385,118.2109,431.1875,
1314.08,107.2706,118.0234,431.2188,
1314.081,107.0522,118.0156,431.1875,
1314.082,107.0756,118.1797,431.1562,
1314.083,106.7013,118.0938,431.0938,
1314.084,106.7091,118.1719,431.0938,
1314.085,106.2412,117.9922,431.1875,
1314.086,106.015,117.9844,431.1875,
1314.087,106.0462,118.1641,431.125,
1314.088,105.6485,118.0625,431.1562,
1314.089,105.6485,118.1562,431.1562,
1314.09,105.1962,117.9609,431.1875,
1314.091,104.9545,117.9531,431.1562,
1314.092,104.9701,118.1172,431.125,
1314.093,104.5801,118.0312,431.1562,
1314.094,104.5646,118.125,431.1875,
1314.095,104.1045,117.9219,431.1562,
1314.096,103.8549,117.9062,431.1875,
1314.097,103.8861,118.0859,431.1875,
1314.098,103.504,118,431.125,
1314.099,103.5196,118.1094,431.2188,
1314.1,103.0985,117.9062,431.1562,
1314.101,102.9191,117.8828,431.125,
1314.102,103.0907,118.0703,431.1562,
1314.103,102.9425,117.9688,431.1875,
1314.104,103.3792,118.0469,431.125,
1314.105,103.5352,117.8594,431.0938,
1314.106,104.1746,117.8438,431.1875,
1314.107,105.3522,118.0234,431.1875,
1314.108,106.3192,117.9375,431.0625,
1314.109,107.9568,118.0234,431.1562,
1314.11,109.2279,117.8281,431.2188,
1314.111,110.9124,117.8203,431.25,
1314.112,113.0023,118.0078,431.0938,
1314.113,114.6867,117.9141,431.25,
1314.114,116.8702,118.0156,431.25,
1314.115,118.5235,117.8281,431.2188,
1314.116,120.4263,117.8125,431.0938,
1314.117,122.6332,117.9922,430.125,
1314.118,124.3332,117.9297,430.8438,
1314.119,126.5011,118.0312,431.1875,
1314.12,128.0608,117.8438,430.7812,
1314.121,129.8076,117.8359,431.1562,
1314.122,131.8117,118.0156,430.75,
1314.123,133.2232,117.9609,431,
1314.124,135.0636,118.0625,430.7812,
1314.125,136.2256,117.8672,430.75,
1314.126,137.5279,117.8828,430.8125,
1314.127,139.0563,118.0547,430.8438,
1314.128,139.9687,118.0234,431.3125,
1314.129,141.2867,118.1094,430.8438,
1314.13,141.9261,117.9453,431.25,
1314.131,142.6981,117.9453,430.75,
1314.132,143.7041,118.125,431.2188,
1314.133,144.1174,118.0703,430.875,
1314.134,144.9207,118.1875,431.1875,
1314.135,145.0922,117.9922,430.8125,
1314.136,145.4119,118.0156,430.9375,
1314.137,145.9656,118.1953,430.8438,
1314.138,145.9734,118.1328,430.8438,
1314.139,146.3945,118.2422,430.8438,
1314.14,146.1996,118.0703,430.8125,
1314.141,146.1762,118.0781,431.0312,
1314.142,146.4179,118.2656,430.8438,
1314.143,146.1294,118.2188,431.1875,
1314.144,146.2542,118.3047,430.9062,
1314.145,145.7629,118.1328,431.125,
1314.146,145.4821,118.1484,430.875,
1314.147,145.4821,118.3203,431.1875,
1314.148,144.9285,118.2891,430.8438,
1314.149,144.8271,118.3828,431.0938,
1314.15,144.1798,118.2109,430.7188,
1314.151,143.6963,118.2109,430.8438,
1314.152,143.4858,118.3828,430.7812,
1314.153,142.8229,118.3359,430.75,
1314.154,142.5734,118.4453,430.8438,
1314.155,141.7779,118.2656,432.1875,
1314.156,141.2087,118.2656,432.2188,
1314.157,140.9435,118.4609,432.25,
1314.158,140.1715,118.4062,432.1562,
1314.159,139.8752,118.5,432.2188,
1314.16,139.0408,118.3203,432.125,
1314.161,138.4169,118.3203,432.1875,
1314.162,138.105,118.4922,432.0938,
1314.163,137.2939,118.4453,432.2188,
1314.164,136.9742,118.5469,432.1562,
1314.165,136.1242,118.3594,432.2188,
1314.166,135.4847,118.3594,432.25,
1314.167,135.1806,118.5547,432.25,
1314.168,134.4008,118.4922,432.1875,
1314.169,134.1356,118.5703,432.25,
1314.17,133.3636,118.4062,432.2812,
1314.171,132.8489,118.4141,432.3125,
1314.172,132.6462,118.5781,432.1875,
1314.173,131.9911,118.5078,432.2188,
1314.174,131.8195,118.6094,432.25,
1314.175,131.1723,118.4297,432.125,
1314.176,130.72,118.4453,432.3438,
1314.177,130.6108,118.6172,432.25,
1314.178,130.0649,118.5547,432.25,
1314.179,129.9558,118.6406,432.1875,
1314.18,129.3631,118.4688,432.2812,
1314.181,128.9732,118.4688,432.25,
1314.182,128.9108,118.6406,432.1875,
1314.183,128.3805,118.5703,432.1875,
1314.184,128.2947,118.6797,432.25,
1314.185,127.741,118.4922,432.1875,
1314.186,127.3901,118.4844,432.2188,
1314.187,127.3511,118.6641,432.1875,
1314.188,126.8364,118.6016,432.1875,
1314.189,126.7663,118.6875,432.2812,
1314.19,126.236,118.5,432.2812,
1314.191,125.8851,118.5078,432.3125,
1314.192,125.8383,118.6875,432.1875,
1314.193,125.3548,118.6172,432.2188,
1314.194,125.3002,118.6953,432.125,
1314.195,124.7699,118.5234,432.25,
1314.196,124.4346,118.5156,432.25,
1314.197,124.419,118.6953,432.1562,
1314.198,123.9355,118.625,432.1875,
1314.199,123.8887,118.7188,432.2812,
1314.2,123.3818,118.5312,432.1875,
1314.201,123.0699,118.5312,432.25,
1314.202,123.0855,118.7188,432.1875,
1314.203,122.6332,118.6406,432.2188,
1314.204,122.5942,118.7344,432.2812,
1314.205,122.0717,118.5469,432.125,
1314.206,121.7676,118.5391,432.125,
1314.207,121.7676,118.7266,432.1875,
1314.208,121.3153,118.6484,432.25,
1314.209,121.2763,118.7578,432.25,
1314.21,120.7694,118.5547,432.25,
1314.211,120.4574,118.5469,432.125,
1314.212,120.4419,118.7109,432.375,
1314.213,119.9818,118.6406,432.1875,
1314.214,119.9662,118.7344,432.2812,
1314.215,119.4593,118.5547,432.3125,
1314.216,119.1551,118.5547,432.1875,
1314.217,119.1473,118.7188,432.2188,
1314.218,118.7028,118.6562,432.25,
1314.219,118.6794,118.7422,432.2188,
1314.22,118.1804,118.5469,432.1875,
1314.221,117.8684,118.5469,432.25,
1314.222,117.8684,118.7109,432.25,
1314.223,117.4317,118.6562,432.2188,
1314.224,117.3849,118.7344,432.2812,
1314.225,116.8702,118.5547,432.1562,
1314.226,116.5583,118.5156,432.1562,
1314.227,116.5583,118.7109,432.25,
1314.228,116.0748,118.6484,432.2812,
1314.229,116.0124,118.7422,432.2188,
1314.23,115.4977,118.5469,432.1875,
1314.231,115.1468,118.5312,432.1562,
1314.232,115.1,118.7031,432.2188,
1314.233,114.6399,118.6406,432.125,
1314.234,114.5697,118.7344,432.1562,
1314.235,114.0551,118.5312,432.1875,
1314.236,113.7197,118.5234,432.2188,
1314.237,113.6885,118.6953,432.2188,
1314.238,113.2206,118.6328,432.2812,
1314.239,113.1583,118.7031,432.2188,
1314.24,112.6592,118.5312,432.1875,
1314.241,112.316,118.5078,432.2188,
1314.242,112.2771,118.6875,432.25,
1314.243,111.8326,118.6094,432.25,
1314.244,111.7624,118.7031,432.2812,
1314.245,111.2555,118.5,432.1875,
1314.246,110.9435,118.5078,432.25,
1314.247,110.9279,118.6719,432.2188,
1314.248,110.499,118.6016,432.25,
1314.249,110.4834,118.6641,432.25,
1314.25,110.0935,118.4688,432.1875,
1314.251,109.9922,118.4688,432.25,
1314.252,110.3431,118.6484,432.1562,
1314.253,110.4367,118.5703,432.25,
1314.254,111.1775,118.6562,432.2188,
1314.255,111.7234,118.4688,432.1875,
1314.256,112.6904,118.4453,432.2812,
1314.257,114.2032,118.625,432.25,
1314.258,115.4665,118.5469,432.25,
1314.259,117.3381,118.6484,432.25,
1314.26,118.8432,118.4531,432.25,
1314.261,120.6134,118.4531,432.2812,
1314.262,122.7969,118.6328,432.2812,
1314.263,124.4892,118.5625,432.2812,
1314.264,126.6961,118.6562,432.25,
1314.265,128.3961,118.4688,432.25,
1314.266,130.2365,118.4688,430.9375,
1314.267,132.4278,118.6484,427.7188,
1314.268,134.0732,118.5859,427.875,
1314.269,136.1632,118.6797,427.625,
1314.27,137.6683,118.5078,427.5938,
1314.271,139.2981,118.5078,427.6875,
1314.272,141.1775,118.6953,427.5312,
1314.273,142.4642,118.6562,427.6875,
1314.274,144.1564,118.75,427.6875,
1314.275,145.2326,118.5547,428.0312,
1314.276,146.3789,118.5703,427.5625,
1314.277,147.8138,118.7578,428.0312,
1314.278,148.6014,118.7109,427.625,
1314.279,149.818,118.8203,428.0625,
1314.28,150.4574,118.6406,427.5938,
1314.281,151.1437,118.6406,428.0312,
1314.282,152.1185,118.8359,427.6875,
1314.283,152.524,118.7891,427.75,
1314.284,153.3662,118.8906,427.5938,
1314.285,153.6001,118.7188,427.7188,
1314.286,153.9511,118.7422,427.5312,
1314.287,154.6139,118.9297,427.5938,
1314.288,154.6763,118.8828,427.8125,
1314.289,155.2144,118.9766,427.6562,
1314.29,155.1832,118.8047,428.0312,
1314.291,155.269,118.8047,427.5625,
1314.292,155.6901,119.0156,427.9688,
1314.293,155.5341,118.9688,427.5625,
1314.294,155.8694,119.0703,427.8438,
1314.295,155.6355,118.9062,427.5625,
1314.296,155.5107,118.8984,427.875,
1314.297,155.7447,119.1016,427.4688,
1314.298,155.4015,119.0703,427.6875,
1314.299,155.5263,119.1484,427.5938,
1314.3,155.0662,118.9922,427.5625,
1314.301,154.7387,118.9844,427.5938,
1314.302,154.7309,119.1797,427.6562,
1314.303,154.1772,119.1562,428.0625,
1314.304,154.029,119.2422,427.6562,
1314.305,153.3662,119.0781,428.9688,
1314.306,152.7657,119.0859,428.9688,
1314.307,152.5162,119.2656,428.9062,
1314.308,151.7208,119.2266,429.0312,
1314.309,151.3386,119.3203,428.9688,
1314.31,150.4418,119.1562,428.9688,
1314.311,149.662,119.1562,428.875,
1314.312,149.2097,119.3359,428.9688,
1314.313,148.2505,119.2969,428.9688,
1314.314,147.7046,119.4062,428.9375,
1314.315,146.6831,119.2188,428.9375,
1314.316,145.8253,119.2266,429.0625,
1314.317,145.3418,119.4062,429.0312,
1314.318,144.3826,119.3828,429.0938,
1314.319,143.8757,119.4609,429.0625,
1314.32,142.9555,119.2891,429,
1314.321,142.2147,119.2812,428.9688,
1314.322,141.8325,119.4766,429.0625,
1314.323,141.0137,119.4219,429.0625,
1314.324,140.6628,119.5312,428.9375,
1314.325,139.8674,119.3359,429.125,
1314.326,139.2513,119.3281,428.9375,
1314.327,139.0174,119.5234,429.0625,
1314.328,138.3155,119.4766,428.9688,
1314.329,138.0738,119.5703,429,
1314.33,137.3953,119.3828,428.8438,
1314.331,136.8728,119.375,428.9375,
1314.332,136.7091,119.5547,428.9062,
1314.333,136.093,119.5078,429.0938,
1314.334,135.9214,119.625,429.0312,
1314.335,135.2898,119.4141,428.9688,
1314.336,134.8375,119.4219,428.9688,
1314.337,134.7439,119.6016,428.9688,
1314.338,134.2058,119.5469,429,
1314.339,134.081,119.6328,428.9688,
1314.34,133.5352,119.4531,428.9062,
1314.341,133.1219,119.4609,429.0312,
1314.342,133.0985,119.6172,429,
1314.343,132.5838,119.5781,428.9375,
1314.344,132.5214,119.6562,428.9375,
1314.345,131.9911,119.4844,428.9688,
1314.346,131.648,119.4766,429.0312,
1314.347,131.6246,119.6562,429.0625,
1314.348,131.1567,119.6328,429.0312,
1314.349,131.0787,119.7031,428.9688,
1314.35,130.5952,119.5078,428.9375,
1314.351,130.2365,119.5078,429,
1314.352,130.2287,119.6797,428.9688,
1314.353,129.7452,119.6484,429,
1314.354,129.7062,119.7266,428.9688,
1314.355,129.1837,119.5547,429,
1314.356,128.8484,119.5312,429.0312,
1314.357,128.8094,119.6953,429,
1314.358,128.3415,119.6484,428.9688,
1314.359,128.2635,119.7422,428.9688,
1314.36,127.7488,119.5469,428.9375,
1314.361,127.3979,119.5391,428.9688,
1314.362,127.3589,119.7344,428.9375,
1314.363,126.8832,119.6797,429.0625,
1314.364,126.7897,119.7578,428.9375,
1314.365,126.275,119.5859,429.0312,
1314.366,125.9006,119.5625,429,
1314.367,125.8617,119.75,429,
1314.368,125.3548,119.6953,429.0312,
1314.369,125.2456,119.7734,428.875,
1314.37,124.7153,119.5938,429,
1314.371,124.302,119.5703,429.0312,
1314.372,124.2396,119.7578,429,
1314.373,123.7327,119.7031,428.9688,
1314.374,123.6158,119.7891,428.9688,
1314.375,123.0621,119.5938,429,
1314.376,122.6722,119.5938,429,
1314.377,122.602,119.7656,429.0625,
1314.378,122.0873,119.7031,428.9375,
1314.379,121.9391,119.7812,428.875,
1314.38,121.4244,119.6016,428.9375,
1314.381,121.0267,119.5938,429,
1314.382,120.9331,119.7656,429,
1314.383,120.4497,119.7109,428.9062,
1314.384,120.3171,119.7812,428.9688,
1314.385,119.779,119.6094,429.0312,
1314.386,119.4047,119.5938,428.9688,
1314.387,119.3267,119.7578,429.0312,
1314.388,118.8198,119.7266,429.0312,
1314.389,118.695,119.7812,429,
1314.39,118.1492,119.5938,429,
1314.391,117.7592,119.5938,429,
1314.392,117.6813,119.7578,429,
1314.393,117.1822,119.7031,428.9375,
1314.394,117.0574,119.7812,428.9688,
1314.395,116.5583,119.5938,429.0312,
1314.396,116.223,119.5859,428.9062,
1314.397,116.3244,119.7422,428.9375,
1314.398,116.1294,119.6953,428.9688,
1314.399,116.4725,119.7656,429.0312,
1314.4,116.6207,119.5781,429.0312,
1314.401,117.151,119.5781,428.9688,
1314.402,118.2817,119.7344,428.9688,
1314.403,119.1785,119.6953,429.0312,
1314.404,120.7382,119.7734,428.9375,
1314.405,122.0171,119.5781,428.9375,
1314.406,123.608,119.5703,429,
1314.407,125.6511,119.7344,429,
1314.408,127.2887,119.6953,428.9688,
1314.409,129.4177,119.7969,429.125,
1314.41,131.1489,119.5938,429.0625,
1314.411,132.9893,119.5938,429.0312,
1314.412,135.2274,119.7578,428.9062,
1314.413,136.9352,119.7266,428.875,
1314.414,139.0719,119.8203,427.9375,
1314.415,140.7096,119.6406,435.125,
1314.416,142.4174,119.6406,435.3125,
1314.417,144.4294,119.8203,434.9688,
1314.418,145.8409,119.7812,435.5312,
1314.419,147.6267,119.875,435.0625,
1314.42,148.8432,119.7031,435.3125,
1314.421,150.0675,119.6953,435.0312,
1314.422,151.5804,119.8906,435.2188,
1314.423,152.4616,119.8516,435,
1314.424,153.6937,119.9688,435.0312,
1314.425,154.38,119.7812,435.125,
1314.426,155.0506,119.7891,434.9688,
1314.427,156.0254,119.9688,435.5,
1314.428,156.3919,119.9453,435.0938,
1314.429,157.1406,120.0469,435.4062,
1314.43,157.3589,119.8828,435.1562,
1314.431,157.6085,119.8828,435.375,
1314.432,158.1933,120.0703,435.125,
1314.433,158.1855,120.0469,435.375,
1314.434,158.6066,120.1484,434.9375,
1314.435,158.5053,119.9531,435.0938,
1314.436,158.4819,119.9688,434.9688,
1314.437,158.8094,120.1562,435,
1314.438,158.5443,120.1406,435.125,
1314.439,158.708,120.2266,435.0312,
1314.44,158.4117,120.0703,435.5938,
1314.441,158.1699,120.0547,435.0625,
1314.442,158.2635,120.2578,435.3438,
1314.443,157.78,120.2109,435.0312,
1314.444,157.7332,120.3281,435.4375,
1314.445,157.1796,120.1562,435.0312,
1314.446,156.7039,120.1562,435.4375,
1314.447,156.5401,120.3438,435.0625,
1314.448,155.8305,120.3203,435.2188,
1314.449,155.5185,120.4141,435.1562,
1314.45,154.7387,120.2344,435.0938,
1314.451,154.0135,120.2266,435.0625,
1314.452,153.6235,120.4141,436.4688,
1314.453,152.7267,120.3828,436.5,
1314.454,152.2198,120.4922,436.4062,
1314.455,151.2529,120.3203,436.375,
1314.456,150.3717,120.3125,436.3438,
1314.457,149.857,120.4922,436.4375,
1314.458,148.8354,120.4766,436.375,
1314.459,148.2115,120.5625,436.375,
1314.46,147.1978,120.3828,436.5,
1314.461,146.301,120.3906,436.4062,
1314.462,145.7863,120.5547,436.4375,
1314.463,144.8193,120.5391,436.4688,
1314.464,144.3046,120.6172,436.4062,
1314.465,143.4,120.4297,436.4375,
1314.466,142.6358,120.4375,436.5,
1314.467,142.2692,120.6172,436.4688,
1314.468,141.466,120.5781,436.4375,
1314.469,141.0995,120.6562,436.375,
1314.47,140.3509,120.5078,436.4375,
1314.471,139.7504,120.4844,436.5312,
1314.472,139.5242,120.6719,436.5,
1314.473,138.8614,120.6328,436.4375,
1314.474,138.5885,120.7188,436.375,
1314.475,137.9568,120.5234,436.4062,
1314.476,137.4655,120.5312,436.4688,
1314.477,137.3485,120.7031,436.5,
1314.478,136.7715,120.6641,436.4062,
1314.479,136.6077,120.7656,436.4375,
1314.48,136.0306,120.5703,436.5625,
1314.481,135.6095,120.5625,436.4688,
1314.482,135.5627,120.7344,436.5625,
1314.483,135.0324,120.7031,436.3438,
1314.484,134.8999,120.7969,436.4688,
1314.485,134.4008,120.5938,436.4375,
1314.486,133.9797,120.5781,436.375,
1314.487,133.9485,120.7578,436.5312,
1314.488,133.465,120.7344,436.375,
1314.489,133.348,120.8359,436.5312,
1314.49,132.8411,120.6328,436.4375,
1314.491,132.459,120.6328,436.5625,
1314.492,132.4122,120.8125,436.4375,
1314.493,131.9131,120.7734,436.375,
1314.494,131.7961,120.8516,436.4375,
1314.495,131.2893,120.6562,436.4688,
1314.496,130.9149,120.6562,436.4688,
1314.497,130.876,120.8125,436.5312,
1314.498,130.3769,120.7969,436.375,
1314.499,130.2599,120.8828,436.375,
1314.5,129.7842,120.6797,436.5312,
1314.501,129.3943,120.6875,436.4688,
1314.502,129.3397,120.8516,436.5,
1314.503,128.8484,120.8125,436.375,
1314.504,128.7314,120.8906,436.4688,
1314.505,128.2401,120.6953,436.4375,
1314.506,127.8502,120.6953,436.4375,
1314.507,127.8034,120.8594,436.4688,
1314.508,127.2887,120.8203,436.4062,
1314.509,127.1562,120.9141,436.4375,
1314.51,126.6493,120.7266,436.4688,
1314.511,126.2516,120.6953,436.4688,
1314.512,126.197,120.8672,436.4688,
1314.513,125.7135,120.8359,436.4688,
1314.514,125.5497,120.9219,436.4375,
1314.515,125.0428,120.7266,436.4688,
1314.516,124.6373,120.7031,436.375,
1314.517,124.5827,120.8828,436.4688,
1314.518,124.0914,120.8438,436.4375,
1314.519,123.9277,120.9219,436.4688,
1314.52,123.4442,120.7266,436.5312,
1314.521,123.0621,120.7109,436.5,
1314.522,122.9919,120.8828,436.375,
1314.523,122.485,120.8516,436.4688,
1314.524,122.3446,120.9297,436.5,
1314.525,121.8455,120.7188,436.5,
1314.526,121.4244,120.7109,436.375,
1314.527,121.3776,120.8828,436.4375,
1314.528,120.8864,120.8516,436.4688,
1314.529,120.7382,120.9219,436.4688,
1314.53,120.2235,120.7266,436.4375,
1314.531,119.8102,120.7109,436.5,
1314.532,119.7634,120.875,436.4688,
1314.533,119.2721,120.8516,436.4375,
1314.534,119.1083,120.9219,436.4375,
1314.535,118.6171,120.7109,436.4375,
1314.536,118.2115,120.6953,436.4062,
1314.537,118.157,120.875,436.5312,
1314.538,117.6813,120.8359,436.3438,
1314.539,117.5409,120.9219,436.4688,
1314.54,117.0496,120.7109,436.375,
1314.541,116.6909,120.6953,436.4375,
1314.542,116.6987,120.8516,436.4375,
1314.543,116.3556,120.8203,436.5938,
1314.544,116.4491,120.9062,436.5,
1314.545,116.3634,120.7031,436.4062,
1314.546,116.5661,120.6797,436.4375,
1314.547,117.3771,120.8672,436.5312,
1314.548,117.9464,120.8203,436.5,
1314.549,119.1395,120.9062,436.4062,
1314.55,120.1923,120.6797,436.5,
1314.551,121.5336,120.6719,436.5312,
1314.552,123.4052,120.8438,436.5,
1314.553,124.9025,120.8203,436.5312,
1314.554,126.8598,120.8906,436.4688,
1314.555,128.5053,120.7109,436.4062,
1314.556,130.2521,120.7031,436.4375,
1314.557,132.4668,120.8516,436.4062,
1314.558,134.1278,120.8438,436.5,
1314.559,136.21,120.9219,436.5312,
1314.56,137.8554,120.7422,435.25,
1314.561,139.5476,120.7109,437.3125,
1314.562,141.5596,120.9062,437.6562,
1314.563,143.0023,120.8828,437.3438,
1314.564,144.7569,120.9844,437.625,
1314.565,145.9968,120.7891,437.1875,
1314.566,147.2212,120.7812,437.5625,
1314.567,148.7496,120.9688,437.1875,
1314.568,149.6464,120.9531,437.375,
1314.569,150.8318,121.0391,437.25,
1314.57,151.4946,120.8281,437.1875,
1314.571,152.1419,120.8516,437.2812,
1314.572,153.0855,121.0391,437.2188,
1314.573,153.4052,121.0312,437.8438,
1314.574,153.9979,121.1328,437.25,
1314.575,154.1382,120.9219,437.6875,
1314.576,154.2474,120.9297,437.2812,
1314.577,154.6529,121.1094,437.6875,
1314.578,154.4736,121.1016,437.2812,
1314.579,154.5749,121.2109,437.5938,
1314.58,154.224,121.0078,437.25,
1314.581,153.8965,121.0234,437.375,
1314.582,153.8731,121.2031,437.25,
1314.583,153.2804,121.2031,437.2188,
1314.584,152.9997,121.2969,437.125,
1314.585,152.3056,121.0703,437.1875,
1314.586,151.674,121.0859,437.4688,
1314.587,151.3698,121.2812,437.25,
1314.588,150.5588,121.2656,437.625,
1314.589,150.0909,121.3594,437.3125,
1314.59,149.2643,121.1562,437.625,
1314.591,148.5079,121.1562,437.2812,
1314.592,148.1102,121.3438,437.5938,
1314.593,147.2679,121.3438,437.1875,
1314.594,146.7455,121.4062,437.5625,
1314.595,145.8798,121.1953,437.2812,
1314.596,145.1312,121.2188,437.4062,
1314.597,144.7101,121.3984,437.2188,
1314.598,143.8601,121.3984,437.2188,
1314.599,143.3454,121.4844,438.6562,
1314.6,142.4954,121.2734,438.6562,
1314.601,141.7468,121.2656,438.5625,
1314.602,141.3646,121.4375,438.5312,
1314.603,140.5146,121.4453,438.625,
1314.604,140.0233,121.5312,438.5938,
1314.605,139.2045,121.3281,438.5938,
1314.606,138.5027,121.3203,438.5312,
1314.607,138.1595,121.5078,438.5312,
1314.608,137.4187,121.4766,438.5938,
1314.609,137.0054,121.5703,438.5,
1314.61,136.3425,121.3516,438.625,
1314.611,135.7499,121.3672,438.625,
1314.612,135.5549,121.5234,438.5938,
1314.613,134.9467,121.5234,438.6875,
1314.614,134.6815,121.5859,438.625,
1314.615,134.12,121.3828,438.6875,
1314.616,133.6443,121.3828,438.5625,
1314.617,133.5508,121.5625,438.6875,
1314.618,133.0439,121.5469,438.625,
1314.619,132.8489,121.6172,438.7188,
1314.62,132.3654,121.4141,438.6562,
1314.621,131.9677,121.4062,438.6562,
1314.622,131.9131,121.5859,438.7188,
1314.623,131.4218,121.5703,438.5938,
1314.624,131.2815,121.6406,438.6875,
1314.625,130.8448,121.4453,438.5938,
1314.626,130.447,121.4297,438.6875,
1314.627,130.4237,121.5938,438.625,
1314.628,129.9714,121.5859,438.75,
1314.629,129.7998,121.6641,438.6875,
1314.63,129.3553,121.4453,438.6562,
1314.631,128.9732,121.4453,438.5938,
1314.632,128.9498,121.625,438.5938,
1314.633,128.4819,121.6172,438.6562,
1314.634,128.3181,121.6719,438.75,
1314.635,127.8658,121.4609,438.625,
1314.636,127.4759,121.4688,438.5625,
1314.637,127.4213,121.6328,438.6562,
1314.638,126.9768,121.6172,438.6562,
1314.639,126.7819,121.6953,438.6875,
1314.64,126.3374,121.4922,438.6562,
1314.641,125.924,121.4766,438.5,
1314.642,125.8773,121.6484,438.6875,
1314.643,125.3782,121.6328,438.6562,
1314.644,125.2222,121.7031,438.5938,
1314.645,124.7465,121.4922,438.625,
1314.646,124.3332,121.4766,438.5938,
1314.647,124.2942,121.6328,438.6875,
1314.648,123.8107,121.6484,438.6562,
1314.649,123.6158,121.7109,438.6562,
1314.65,123.1557,121.4844,438.625,
1314.651,122.7501,121.4844,438.625,
1314.652,122.7267,121.6484,438.5938,
1314.653,122.2433,121.6328,438.625,
1314.654,122.0795,121.7031,438.6562,
1314.655,121.6194,121.5078,438.6562,
1314.656,121.2373,121.4766,438.6562,
1314.657,121.2139,121.6484,438.7188,
1314.658,120.785,121.625,438.6875,
1314.659,120.6212,121.6953,438.6562,
1314.66,120.1923,121.4844,438.625,
1314.661,119.8336,121.4766,438.6875,
1314.662,119.8414,121.6328,438.6875,
1314.663,119.4125,121.6328,438.6562,
1314.664,119.2643,121.6953,438.5625,
1314.665,118.8276,121.4766,438.5312,
1314.666,118.4923,121.4688,438.5938,
1314.667,118.4923,121.625,438.5625,
1314.668,118.0868,121.625,438.7188,
1314.669,117.9386,121.6953,438.5625,
1314.67,117.5097,121.4766,438.5938,
1314.671,117.1744,121.4609,438.5938,
1314.672,117.1666,121.6328,438.75,
1314.673,116.7377,121.6094,438.625,
1314.674,116.5661,121.6719,438.625,
1314.675,116.1216,121.4453,438.625,
1314.676,115.7629,121.4453,438.6875,
1314.677,115.7551,121.6016,438.6875,
1314.678,115.3184,121.6094,438.7188,
1314.679,115.139,121.6562,438.6875,
1314.68,114.7179,121.4453,438.7188,
1314.681,114.328,121.4297,438.6562,
1314.682,114.3124,121.5859,438.5938,
1314.683,113.8523,121.5703,438.5312,
1314.684,113.6495,121.6328,438.5625,
1314.685,113.2128,121.4062,438.5625,
1314.686,112.8541,121.3984,438.7188,
1314.687,112.8307,121.5625,438.6562,
1314.688,112.4096,121.5312,438.625,
1314.689,112.2771,121.6094,438.625,
1314.69,111.9729,121.3984,438.5938,
1314.691,111.8481,121.3672,438.7188,
1314.692,112.2225,121.5312,438.5625,
1314.693,112.355,121.5234,438.6875,
1314.694,113.0257,121.5938,438.625,
1314.695,113.6573,121.375,438.625,
1314.696,114.5775,121.3672,438.6875,
1314.697,116.0904,121.5156,438.6875,
1314.698,117.3147,121.5,438.5938,
1314.699,119.007,121.5703,438.7188,
1314.7,120.551,121.3594,438.625,
1314.701,122.1965,121.3594,438.5938,
1314.702,124.2786,121.5078,438.5625,
1314.703,125.8929,121.5234,438.5938,
1314.704,127.8502,121.5703,438.75,
1314.705,129.5113,121.3672,438.6562,
1314.706,131.1801,121.3672,438.6562,
1314.707,133.2154,121.5234,437.4688,
1314.708,134.6815,121.5234,437.25,
1314.709,136.4127,121.6172,437.6562,
1314.71,137.8086,121.3984,437.1875,
1314.711,139.1187,121.4141,437.375,
1314.712,140.7252,121.5547,437.1875,
1314.713,141.7312,121.5703,437.25,
1314.714,142.9243,121.6641,437.2812,
1314.715,143.7197,121.4453,437.2812,
1314.716,144.4372,121.4609,437.1875,
1314.717,145.4119,121.6406,437.1875,
1314.718,145.7161,121.6328,437.6875,
1314.719,146.223,121.7031,437.25,
1314.72,146.3477,121.5078,437.6875,
1314.721,146.3321,121.5234,437.25,
1314.722,146.5739,121.6953,437.4688,
1314.723,146.2542,121.6875,437.3125,
1314.724,146.0904,121.7891,437.625,
1314.725,145.5523,121.5703,437.25,
1314.726,144.983,121.5703,437.3438,
1314.727,144.7023,121.75,437.125,
1314.728,143.9147,121.7422,437.2188,
1314.729,143.3454,121.8359,437.2188,
1314.73,142.511,121.6328,437.2188,
1314.731,141.6844,121.625,437.875,
1314.732,141.2243,121.7891,437.2188,
1314.733,140.2885,121.7969,437.75,
1314.734,139.649,121.8672,437.2188,
1314.735,138.7834,121.6641,437.5938,
1314.736,137.9646,121.6562,437.1875,
1314.737,137.5357,121.8594,437.5938,
1314.738,136.6701,121.8438,437.2188,
1314.739,136.1008,121.9062,437.4688,
1314.74,135.3444,121.6953,437.3125,
1314.741,134.6347,121.6953,437.25,
1314.742,134.3384,121.8672,437.3125,
1314.743,133.5976,121.8672,437.1875,
1314.744,133.1531,121.9375,437.375,
1314.745,132.5292,121.7266,437.2188,
1314.746,131.8975,121.7188,438.5312,
1314.747,131.6948,121.8984,438.5938,
1314.748,131.0397,121.8906,438.625,
1314.749,130.6732,121.9688,438.5625,
1314.75,130.0961,121.7578,438.5,
1314.751,129.5658,121.7422,438.5,
1314.752,129.4021,121.9062,438.5625,
1314.753,128.825,121.8984,438.5625,
1314.754,128.5131,121.9844,438.4688,
1314.755,128.0296,121.7656,438.5,
1314.756,127.5773,121.7656,438.5312,
1314.757,127.5071,121.9219,438.5625,
